달,날짜,기사 제목,감정 수치
한겨레,20200630, 사설  상식이 된 차별금지법  21대 국회는 응답하라,0
한겨레,20200630, 사설   이스타 의혹  이상직 의원  주식 헌납으로 넘어갈 일인가,-1
한겨레,20200701, 사설   부동산 정책 다 작동하고 있다 는 발언  실망스럽다,-2
한겨레,20200702, 사설  최숙현 선수 죽음 부른 집단폭력  대한체육회는 뭐했나,-2
한겨레,20200702, 사설  이번이 마지막이란 각오로 근본적  집값 대책  내놔라,0
한겨레,20200703, 사설  외교안보팀 파격 개편  남북관계 돌파구 기대한다,1
한겨레,20200703, 사설   집값 불안  사과한 민주당   종부세 강화 로 책임져야,-2
한겨레,20200705, 사설  집값 대책   보유세 강화  중심에 놓고 다시 짜라,-1
한겨레,20200705, 마주앉을 필요 없다 는 북한 비건  반전 메시지 던질까,-1
한겨레,20200705, 사설  비건 방한  말 아닌 행동으로 북미대화 빗장 풀기를,-1
한겨레,20200706, 사설  무용론 나오는  한미 워킹그룹  대수술 필요하다,0
한겨레,20200709, 사설  다주택도 안 팔고 종부세도 내리라는 통합당,0
한겨레,20200714, 사설  최저임금 최저 인상  경영계 고용유지로 답해야,-1
한겨레,20200714, 사설  160조 한국판 뉴딜   선도국가  약속 꼭 지켜지길,0
한겨레,20200716, 사설   협치 실패  자성한 문 대통령  21대 국회는 달라지길,0
한겨레,20200716, 사설  조중동의 도 넘은  백선엽 신격화   위험하다,-2
한겨레,20200717, 사설   주식 양도차익 과세  전면 도입  또 없던 일 되나,0
한겨레,20200719, 사설  집 주식 정책  당정청 혼선   우려스럽다,-1
한겨레,20200721, 사설   5 18 계승  통합당 새 강령  관건은 실천이다,0
한겨레,20200722, 사설  주식 과세 대폭 후퇴   조세 정의  무너뜨린다,1
한겨레,20200724, 사설  행정수도 이전 의지 가늠할  공공기관 2차 이전 ,1
한겨레,20200726, 사설  행정수도 이전  개헌보다 특별법에 집중하길,1
한겨레,20200726, 사설   문 대통령 대선 득표율  들어  원전 폐쇄  비난한 감사원장,0
한겨레,20200729, 안재승 칼럼   조세 저항  선동하는 나쁜 언론,-1
한겨레,20200729, 사설  국가 망신 부른 외교관 성추행 의혹  엄중 대처해야,-2
한겨레,20200730, 사설  속도 내는 권력기관 개혁   공룡경찰  숙제 풀어야,0
한겨레,20200805,전범자산 현금화  2차 충돌  임박 일본서도  포괄적 해결안 찾아야 ,-2
한겨레,20200807, 사설   수사권 조정  시행안  원칙 훼손 안되게 보완해야,-1
한겨레,20200807, 사설  청와대 비서실  전면 쇄신 으로 국정 고삐 죌 때다,1
한겨레,20200807, 사설  집중호우 피해  남북  인도적 협력  재개할 때다,-2
한겨레,20200809, 사설   다주택 공직자  처리 사회적 합의 해법 서둘러야,-1
한겨레,20200810, 사설  여야  최악의 물난리 앞에서  4대강 공방  할 땐가,-2
한겨레,20200810, 사설  의료급여 부양의무제 존치  무색해진  포용복지 ,-1
한겨레,20200811, 사설  어려워도  전시작전권 조기 전환  꼭 이뤄내야,-1
한겨레,20200813, 사설  국민 기대 저버린 노영민 비서실장 유임,1
한겨레,20200814, 사설  문 대통령 지지율도 추락   대폭 쇄신  주저할 때 아니다,-2
한겨레,20200814, 사설  위안부 피해자 운동   29년 전 그날 용기  되새겨야,-1
한겨레,20200817, 사설  문 대통령의 회담 제안  김종인 위원장도 응하길,0
한겨레,20200818, 사설  한 미 연합훈련 시작   전작권 전환  최선 다해야,-1
한겨레,20200819, 사설  양제츠 방한  미 중 편들기 아닌  외교 원칙 대로,0
한겨레,20200820, 사설  파렴치한 가짜뉴스   방역 방해 로 엄단해야,-2
한겨레,20200821, 사설  코로나 대유행 주말 고비  모두  방역 주체 로 나서야,0
한겨레,20200823, 사설  여야   국난 극복  힘 모을  희망의 정치  보여주길,1
한겨레,20200824, 사설  집단행동 철회 안 한 의협  국민 여론 두렵지 않나,0
한겨레,20200824, 사설   확진 판정  받고도  방역 방해  선동하는 극우세력,-1
한겨레,20200825, 이봉현의 저널리즘책무실  진영언론이란 형용모순,-1
한겨레,20200825, 사설   극우와 다르다 는 통합당  행동으로 결별하라,0
한겨레,20200826, 사설  잠정합의 깨고 집단휴진 강행   응분의 책임  물어야,1
한겨레,20200827, 사설   종교자유 목숨과 바꿀 수 없다   지금 할 말인가,-1
한겨레,20200827, 사설   3단계 격상  피하려면  공동체 정신  되살려야,1
한겨레,20200831, 사설  국민연금 이사장이 총선 낙선자  배려석 인가,0
한겨레,20200831, 사설  통합당까지도 중재안  이제 의사단체가 답해야,-1
한겨레,20200903, 사설  민생이 안보  국방예산 줄여 코로나 극복에 쓸 때다,0
한겨레,20200908, 사설  이낙연 김종인 힘모아  공정경제 3법  정기국회 통과를,1
한겨레,20200909, 경항모 1척 값 5조면 의료급여 부양의무자기준 폐지도 가능 ,0
한겨레,20200909, 사설  재난지원용으로 통신비 2만원 할인  생뚱맞다,-1
한겨레,20200909, 사설   포털 개입  논란 자초한 윤영찬의 부적절한 처신,1
한겨레,20200910, 사설   추 장관 아들  논란 키우는 민주당의 안이한 대응,-1
한겨레,20200910, 사설  7 8조  맞춤형  재난 지원  나보다 힘든 이웃 배려를,-2
한겨레,20200914, 김이택 칼럼  개천절 집회는  바람잡이 들이 책임지고 막아라,1
한겨레,20200916, 사설  문 대통령  언제든 대화   스가 총리 적극 호응하길,-1
한겨레,20200920, 사설  9 19 2주년  멈춘 남북관계 돌릴 과감한 발상을,0
한겨레,20200922, 사설  고향 오지 말랬더니 여행 가면 어떡하란 말인가,0
한겨레,20200924, 사설  집단소송 징벌적 손배제 반대하는  우물 안 개구리들 ,-1
한겨레,20200924, 사설  민간인 사살하고 불태운 북한의 충격적인  범죄 ,-2
한겨레,20200925, 사설  김정은 위원장 사과  후속조처로 진정성 입증해야,-1
한겨레,20200927, 사설  북한   총격 사망  공동조사 요청 즉각 수용해야,-1
한겨레,20200928, 사설  남북   총격 사망  실질적 진상규명 방안 내놔야,0
한겨레,20201008, 사설  주식 과세 대폭 후퇴  원칙 약속 다 깨자는 건가,0
한겨레,20201008, 사설   질 좋은 평생주택  막는 기재부의 근시안적 태도,1
한겨레,20201009, 사설   방역 집회 자유  균형 이룰 합리적 대안 찾을 때다,1
한겨레,20201015, 사설   전작권 전환  늦추며  방위비 증액  압박한 미국,0
한겨레,20201018, 사설  옵티머스로 허점 드러낸 공공기관의 수상한 투자,-1
한겨레,20201020, 사설  미래세대  기후위기 분노   기성세대는 행동으로 답해야,-2
한겨레,20201020, 사설   종부세 완화  만지작거리는 민주당  부적절하다,-2
한겨레,20201020, 사설  월성1호기 감사 결과   소모적 정쟁  더는 안된다,2
한겨레,20201028, 사설  문 대통령  2050년 탄소중립   구체적 실행계획 뒤따라야,0
한겨레,20201102, 사설  떳떳지 못한 민주당의 서울 부산시장 공천 결정,0
한겨레,20201102, 사설  선거 의식한  조세 원칙  훼손  소탐대실 부른다,-1
한겨레,20201108, 사설   댓글공작  요원 재취업  국정원의 무신경,1
한겨레,20201111, 사설  경쟁하듯  바이든 캠프  찾는 정치인 방미 행렬,1
한겨레,20201112, 사설   북핵 협력 동맹 복원  확인한 한 미 정상 첫 통화,0
한겨레,20201112, 사설  전태일 50주기  더 절실해진  다른 나 와의 연대,-1
한겨레,20201116, 사설  최고금리 20  인하 당연   사금융 풍선효과  대비를,1
한겨레,20201116, 사설   좌고우면  민주당  개혁법안 입법 기회 날릴 건가,0
한겨레,20201117, 사설   안전감독 강화 는 한계  문 대통령 중대재해법 결단을,-2
한겨레,20201119, 사설  늦어진 전세대책  조기에 효과 나게 총력전 펴야,1
한겨레,20201120, 사설  민주당  야당 탓 말고 민생 개혁입법 앞장서야,0
한겨레,20201122, 사설  G20 정상  백신 공평한 분배   행동으로 이어져야,1
한겨레,20201125, 사설   종부세 폭탄론 에 흔들리지 말되  정부 신뢰 높여야,1
한겨레,20201125, 사설  타협의 가치 입증한  노동이사제 직무급제  합의,1
한겨레,20201129, 사설  미 중  한반도 협력  이끌어내는 지혜 발휘할 때,1
한겨레,20201129, 사설  재난지원금 담은 예산  법정시한 지켜야 한다,-1
한겨레,20201202, 사설  윤석열 총장 징계위  절차적 흠결 없이 진행돼야,0
한겨레,20201203, 사설   추 윤 충돌 에 가려진 검찰개혁 본질 살려야,0
한겨레,20201204, 사설   개인정보 보호 는 뒷전인  데이터 활용법  안 된다,1
한겨레,20201204, 사설  국토부 장관 교체  심기일전해  부동산 민심  수습을,-1
한겨레,20201206, 사설  민생 경제법안 무산 땐 국민의 준엄한 질책 못 면해,-1
한겨레,20201207, 안재승 칼럼   호텔 거지 라니  가보긴 했나,0
한겨레,20201207, 사설   공수처 출범  위한 법 개정  불가피하다,1
한겨레,20201207, 사설   김종인 사과  반대 국민의힘  벌써 마음 바뀌었나,-1
한겨레,20201209,민주당   전속고발권 폐지 유지  뒤집기 전말  당 청이 사전 합의했다 ,0
한겨레,20201209, 사설   공공성 강조  변창흠에  색깔론  펴는 보수 언론,0
한겨레,20201209, 사설  정의당 속인 민주당   전속고발권 폐지  돌려놔라,1
한겨레,20201210, 사설   공정경제 3법 에 반발하는 경영계  염치없다,0
한겨레,20201210, 사설  공수처법 개정  정부여당  중립성 보장  책임져야,1
한겨레,20201211, 사설  일부만 돌려받은 용산기지   완전한 반환  속도 내야,0
한겨레,20201213, 사설  파리협정 5년  기후재앙 막을 실천 구체화할 때,-2
한겨레,20201213, 사설  네자릿수 확진자  큰 불길 잡을 결단 시급하다,-1
한겨레,20201213, 사설  도 넘은  공공임대 비하   서민 주거는 안중에 없나,0
한겨레,20201214, 사설  중대재해법  민주당 이제 말 아닌 행동 할 때다,-1
한겨레,20201215, 사설  자영업자  임대료 고통    공적 보상  필요하다,-1
한겨레,20201216, 사설  정부 임대인 임차인   임대료 고통분담  필요하다,-1
한겨레,20201216, 사설  초유의 검찰총장 징계  대통령이 진솔한 설명을,0
한겨레,20201217, 사설  내년 경제정책  코로나 방역 피해 지원이 우선이다,-1
한겨레,20201220, 사설  서울시장 출마 안철수   독재정권  운운 도 넘었다,0
한겨레,20201222, 사설  백신 논란  민주당의 야당 언론 탓 부적절하다,-1
한겨레,20201224, 사설  국토위  변창흠 청문 보고서  연기  문 대통령도 숙고를,0
한겨레,20201225, 사설  윤석열 논란  더이상 국정운영 부담되지 말아야,0
한겨레,20201227, 사설  섣부른  윤석열 탄핵론   검찰개혁 본질 집중해야,-1
한겨레,20201227, 사설  법원 판단 존중한다면  윤 총장도 성찰 보여야,1
한겨레,20201227, 사설   코로나 임대료  지원  땜질식 대응 벗어나야,0
한겨레,20201228, 사설   공수처장 후보  추천  국민 신뢰할 적임자 선택을,1
한겨레,20201229, 사설  중대재해처벌법  끝내  빈껍데기 로 만들겠다는 건가,-2
한겨레,20201230, 사설  법무장관 공수처장 후보자  흔들림 없는 개혁을,0
한겨레,20201231, 사설  이런 식의  의사 국시  허용   나쁜 선례 만 남긴다,-1
한겨레,20201231, 사설  바이러스뿐 아니라 양극화도 극복하는 한해 되길,-2
한겨레,20210101, 사설  여당 대표의 새해 첫 메시지  이∙박 사면론   부적절하다,-2
한겨레,20210103, 사설  국민 동의 없는  이 박 사면  논의  더는 없어야,0
한겨레,20210104, 사설  북한 당 대회  북미 남북대화 불씨 살려내길,-1
한겨레,20210105, 사설   전국민 재난지원금 보다  코로나 양극화  대책을,-2
한겨레,20210106, 사설  코스피 장중 3천 돌파  과잉 유동성 관리 만전을,0
한겨레,20210108, 사설  원칙 없이 타협하다 껍데기만 남은 중대재해법,-1
한겨레,20210111, 사설   민생 회복  약속한 문 대통령  성과로 보여주길,-1
한겨레,20210113, 사설  남북미  올 상반기  평화의 골든타임  놓치지 말아야,-1
한겨레,20210114, 사설  김학의 출국금지  절차 흠결과 실체적 정의 함께 봐야,1
한겨레,20210114, 사설  박근혜 형 확정   국민 동의  없는 사면 안된다,1
한겨레,20210114, 사설  감사원의  에너지 전환 정책  감사 부적절하다,1
한겨레,20210117, 사설  의사협회 찾아가 질병청 폄훼한 김종인 위원장,-2
한겨레,20210118, 사설   국민 공감 없는 사면 불가  분명히 밝힌 문 대통령,0
한겨레,20210119, 사설  코로나 1년  큰 틀의  사회 재구성 이 필요하다,0
